Dataset,Execution,Time,Fitness_train,Fitness_test,Number_of_nodes,Number_of_nodes_real,Depth,Expression
concrete,7,24.2946103,10.4765967721746,10.503126693340102,43,43,10,"+(-(Superplasticizer (component 5)(kg in a m^3 mixture), mydiv(mysqrt(Fly Ash (component 3)(kg in a m^3 mixture)), myexp(mysqrt(mysqrt(mysqrt(Blast Furnace Slag (component 2)(kg in a m^3 mixture))))))), -(+(mylog(mysquare(myprod(Age (day), mydiv(mysquare(Age (day)), Fine Aggregate (component 7)(kg in a m^3 mixture))))), -(mylog(mysquare(myprod(Age (day), mysquare(+(Cement (component 1)(kg in a m^3 mixture), -3.142))))), 3.142)), mydiv(Superplasticizer (component 5)(kg in a m^3 mixture), -(1.571, mylog(+(mysqrt(Fly Ash (component 3)(kg in a m^3 mixture)), mysquare(-(10.0, Fly Ash (component 3)(kg in a m^3 mixture)))))))))"
concrete,8,15.8249841,10.241001907546154,10.03075686419749,36,36,10,"+(-(+(+(+(mysqrt(Cement (component 1)(kg in a m^3 mixture)), +(mylog(Age (day)), mydiv(myprod(mydiv(1.0, -1.0), mysqrt(Coarse Aggregate  (component 6)(kg in a m^3 mixture))), Age (day)))), +(mylog(Age (day)), mydiv(-(Age (day), Fly Ash (component 3)(kg in a m^3 mixture)), mysquare(mylog(Fly Ash (component 3)(kg in a m^3 mixture)))))), Superplasticizer (component 5)(kg in a m^3 mixture)), -1.0), -(mysqrt(Cement (component 1)(kg in a m^3 mixture)), +(3.142, 3.142)))"
concrete,9,22.224244,11.321807010474036,16.995819620116816,44,44,9,"-(myexp(-(-(myprod(1.0, mysqrt(mylog(+(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))), -1.571), mydiv(mysquare(-10.0), +(Cement (component 1)(kg in a m^3 mixture), Age (day))))), mydiv(Cement (component 1)(kg in a m^3 mixture), -(-(-(-(myprod(1.0, mysquare(Age (day))), -10.0), Age (day)), mydiv(Cement (component 1)(kg in a m^3 mixture), -100.0)), mydiv(myprod(-1.571, -(-100.0, myprod(-1.571, -100.0))), +(Cement (component 1)(kg in a m^3 mixture), -100.0)))))"
concrete,10,38.0850967,11.580706284746949,12.076755425268791,61,61,10,"mydiv(+(1.571, myprod(myprod(mydiv(-1.571, 10.0), myprod(1.0, myprod(mysqrt(Fine Aggregate (component 7)(kg in a m^3 mixture)), mydiv(10.0, Cement (component 1)(kg in a m^3 mixture))))), myprod(1.0, myprod(mysqrt(Fine Aggregate (component 7)(kg in a m^3 mixture)), mydiv(10.0, Cement (component 1)(kg in a m^3 mixture)))))), myprod(myexp(myprod(myprod(1.0, mysqrt(mydiv(Age (day), mysquare(myprod(Water  (component 4)(kg in a m^3 mixture), 1.571))))), -10.0)), myexp(+(-3.142, myprod(myprod(mysqrt(Fine Aggregate (component 7)(kg in a m^3 mixture)), mydiv(10.0, Cement (component 1)(kg in a m^3 mixture))), myprod(myprod(mysqrt(Fine Aggregate (component 7)(kg in a m^3 mixture)), mydiv(10.0, Cement (component 1)(kg in a m^3 mixture))), myprod(mydiv(-10.0, Age (day)), mydiv(-1.571, 10.0))))))))"
concrete,11,9.343844499,11.3786282942129,11.169062029561347,13,13,7,"myprod(mysqrt(+(Superplasticizer (component 5)(kg in a m^3 mixture), +(Superplasticizer (component 5)(kg in a m^3 mixture), myprod(mylog(Cement (component 1)(kg in a m^3 mixture)), mysqrt(Age (day)))))), mylog(Cement (component 1)(kg in a m^3 mixture)))"
concrete,12,14.9732312,10.33269158267685,10.1760583233472,31,31,10,"mysqrt(mysqrt(myprod(mysquare(mylog(+(+(mylog(+(1.571, -1.0)), myprod(-1.0, +(Superplasticizer (component 5)(kg in a m^3 mixture), Superplasticizer (component 5)(kg in a m^3 mixture)))), +(myprod(Superplasticizer (component 5)(kg in a m^3 mixture), Age (day)), Age (day))))), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), mysquare(Cement (component 1)(kg in a m^3 mixture)))))))))"
concrete,13,4.8183341,14.044829592421776,13.241362367455936,5,5,3,"+(Superplasticizer (component 5)(kg in a m^3 mixture), mydiv(Cement (component 1)(kg in a m^3 mixture), 10.0))"
concrete,14,31.6253515,8.950134836801286,9.06011954806543,57,57,10,"+(mydiv(mysqrt(Cement (component 1)(kg in a m^3 mixture)), +(myexp(myprod(3.142, mydiv(myexp(-1.0), Age (day)))), mydiv(+(+(mydiv(3.142, mydiv(Age (day), Fly Ash (component 3)(kg in a m^3 mixture))), mydiv(-1.571, Superplasticizer (component 5)(kg in a m^3 mixture))), mydiv(-1.571, Superplasticizer (component 5)(kg in a m^3 mixture))), mysqrt(Cement (component 1)(kg in a m^3 mixture))))), +(+(mysqrt(Age (day)), mysqrt(Cement (component 1)(kg in a m^3 mixture))), mydiv(mysqrt(Cement (component 1)(kg in a m^3 mixture)), +(myprod(3.142, myprod(3.142, mydiv(myexp(mydiv(-1.0, -1.0)), Age (day)))), mysqrt(myexp(mydiv(3.142, +(+(Blast Furnace Slag (component 2)(kg in a m^3 mixture), -1.0), 3.142))))))))"
concrete,15,17.357158699,11.006464951996163,10.622287415107241,24,24,10,"myexp(mysqrt(-(10.0, mylog(mydiv(mysquare(mysquare(mydiv(mysqrt(Coarse Aggregate  (component 6)(kg in a m^3 mixture)), mysqrt(Cement (component 1)(kg in a m^3 mixture))))), +(myprod(Superplasticizer (component 5)(kg in a m^3 mixture), +(Age (day), Age (day))), +(+(Age (day), Age (day)), -1.571)))))))"
concrete,16,12.490785199,9.608091295187426,9.79558125416447,21,21,9,"mysquare(mylog(myprod(myprod(mydiv(Cement (component 1)(kg in a m^3 mixture), Coarse Aggregate  (component 6)(kg in a m^3 mixture)), +(+(+(+(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture)), -100.0), +(Superplasticizer (component 5)(kg in a m^3 mixture), mysquare(Superplasticizer (component 5)(kg in a m^3 mixture)))), Superplasticizer (component 5)(kg in a m^3 mixture))), mysqrt(Age (day)))))"
concrete,17,27.9362284,10.008094767976282,10.439150312795833,41,41,10,"mylog(mydiv(mysquare(+(+(myprod(+(Cement (component 1)(kg in a m^3 mixture), -(-1.571, +(-1.571, Water  (component 4)(kg in a m^3 mixture)))), mysquare(mysquare(Age (day)))), -100.0), mysquare(mysquare(Age (day))))), mydiv(mysquare(myprod(+(mysquare(mydiv(-10.0, myexp(Blast Furnace Slag (component 2)(kg in a m^3 mixture)))), -(mylog(mysqrt(Cement (component 1)(kg in a m^3 mixture))), mylog(-(Superplasticizer (component 5)(kg in a m^3 mixture), -1.0)))), Water  (component 4)(kg in a m^3 mixture))), myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture))))))"
concrete,18,6.435158001,12.738896382893671,12.127290731912057,14,14,6,"myprod(mylog(+(Cement (component 1)(kg in a m^3 mixture), myprod(-1.0, +(Water  (component 4)(kg in a m^3 mixture), -100.0)))), mylog(+(Cement (component 1)(kg in a m^3 mixture), mysquare(Age (day)))))"
concrete,19,20.706611901,10.54229216219869,10.433290893769799,33,33,10,"+(+(mysqrt(Cement (component 1)(kg in a m^3 mixture)), mylog(mysquare(-(mylog(mysquare(-(100.0, 3.142))), mysquare(Age (day)))))), mylog(mysquare(myprod(-(mylog(mydiv(+(Age (day), mysquare(-10.0)), +(3.142, myprod(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Age (day))))), 3.142), mysqrt(myexp(Superplasticizer (component 5)(kg in a m^3 mixture)))))))"
concrete,20,23.7618718,11.714882366990448,11.778795984177622,34,34,10,"mysqrt(myexp(mylog(-(myprod(-(-10.0, +(Water  (component 4)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture))), +(1.571, myexp(myexp(-(-1.571, Superplasticizer (component 5)(kg in a m^3 mixture)))))), myprod(mylog(Coarse Aggregate  (component 6)(kg in a m^3 mixture)), -(-(-(-1.571, Superplasticizer (component 5)(kg in a m^3 mixture)), Age (day)), -(Cement (component 1)(kg in a m^3 mixture), myprod(myexp(-1.0), mydiv(Blast Furnace Slag (component 2)(kg in a m^3 mixture), -1.0)))))))))"
concrete,21,22.5011437,10.556439447984449,10.485673643264322,27,27,10,"+(10.0, +(myexp(-(mylog(Superplasticizer (component 5)(kg in a m^3 mixture)), mydiv(mylog(10.0), -10.0))), mysquare(myexp(-(mylog(mylog(-(Cement (component 1)(kg in a m^3 mixture), Superplasticizer (component 5)(kg in a m^3 mixture)))), mydiv(mysqrt(+(10.0, +(1.0, Fly Ash (component 3)(kg in a m^3 mixture)))), Age (day)))))))"
concrete,22,15.8612443,12.538536973129881,12.634959219474752,22,22,10,"mylog(mysqrt(+(mysquare(mysquare(mysquare(myprod(mysqrt(+(10.0, -1.571)), mysquare(Age (day)))))), mysquare(mysquare(mysquare(myprod(myexp(mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture))), mysquare(Age (day)))))))))"
concrete,23,13.290017501,12.73194798525603,12.775238326125358,28,28,10,"myprod(mysquare(-3.142), +(mysqrt(mysqrt(mydiv(Age (day), mysqrt(mysqrt(mydiv(-(Water  (component 4)(kg in a m^3 mixture), Superplasticizer (component 5)(kg in a m^3 mixture)), mysquare(3.142))))))), mysqrt(+(mysqrt(mydiv(Age (day), mysqrt(mysquare(+(-10.0, Fly Ash (component 3)(kg in a m^3 mixture)))))), mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture))))))"
concrete,24,12.213294,10.904203881311487,10.771780297094011,26,26,9,"mysqrt(+(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(+(+(Blast Furnace Slag (component 2)(kg in a m^3 mixture), myprod(Age (day), 3.142)), -100.0), +(+(myprod(Age (day), Superplasticizer (component 5)(kg in a m^3 mixture)), -100.0), +(Blast Furnace Slag (component 2)(kg in a m^3 mixture), myprod(Age (day), Superplasticizer (component 5)(kg in a m^3 mixture)))))))))"
concrete,25,23.5180821,12.188137524500899,12.99511763347525,34,34,9,"mylog(mydiv(myprod(myexp(mysqrt(+(Fine Aggregate (component 7)(kg in a m^3 mixture), +(-(Cement (component 1)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture)), Cement (component 1)(kg in a m^3 mixture))))), mysquare(Age (day))), +(mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), mysquare(Age (day))), mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), +(mydiv(1.0, mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), mysquare(Age (day)))), mydiv(1.0, mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), myexp(Blast Furnace Slag (component 2)(kg in a m^3 mixture)))))))))"
concrete,26,16.690244101,11.985840376491433,11.805372453972293,30,30,9,"mylog(-(-(-(mysquare(100.0), myprod(mysquare(mysquare(mysquare(Age (day)))), myprod(myexp(Superplasticizer (component 5)(kg in a m^3 mixture)), -(-1.571, Cement (component 1)(kg in a m^3 mixture))))), mysquare(mysquare(mysquare(Age (day))))), myprod(myprod(mysquare(mysquare(mysquare(Age (day)))), 100.0), myexp(Superplasticizer (component 5)(kg in a m^3 mixture)))))"
concrete,27,32.7246633,8.683154597676813,8.085915370796254,52,52,10,"mysqrt(+(+(mydiv(10.0, mydiv(mydiv(Water  (component 4)(kg in a m^3 mixture), mysqrt(myprod(Age (day), 10.0))), Cement (component 1)(kg in a m^3 mixture))), mydiv(mydiv(Water  (component 4)(kg in a m^3 mixture), 10.0), mydiv(mydiv(Water  (component 4)(kg in a m^3 mixture), mysqrt(myprod(Age (day), 10.0))), Cement (component 1)(kg in a m^3 mixture)))), mydiv(mydiv(Water  (component 4)(kg in a m^3 mixture), +(mydiv(Age (day), Superplasticizer (component 5)(kg in a m^3 mixture)), mydiv(Water  (component 4)(kg in a m^3 mixture), +(myexp(mysquare(-1.0)), mysqrt(10.0))))), mydiv(mydiv(Water  (component 4)(kg in a m^3 mixture), mysqrt(myprod(Age (day), +(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))), +(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))))"
concrete,28,19.367776199,12.34080971923473,12.285349875975017,30,30,10,"mysqrt(mydiv(mysquare(mylog(mysquare(+(myprod(Cement (component 1)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), -10.0)), mysquare(myprod(Cement (component 1)(kg in a m^3 mixture), Age (day))))))), myexp(mydiv(3.142, +(-10.0, +(-10.0, myprod(mylog(mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture))), mysqrt(-(-1.571, -100.0)))))))))"
concrete,29,9.1330191,11.824482465151704,11.691464142996981,12,12,8,"mysquare(mylog(myprod(mysquare(mylog(myprod(Age (day), -(Superplasticizer (component 5)(kg in a m^3 mixture), -1.571)))), mysqrt(Cement (component 1)(kg in a m^3 mixture)))))"
concrete,30,19.2868687,10.283197076905289,10.987972085797269,29,29,10,"myexp(mysqrt(+(mylog(Age (day)), mysqrt(+(+(+(+(mysquare(-10.0), Superplasticizer (component 5)(kg in a m^3 mixture)), Superplasticizer (component 5)(kg in a m^3 mixture)), mydiv(-(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture)), myexp(mydiv(Cement (component 1)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture))))), myexp(mydiv(Cement (component 1)(kg in a m^3 mixture), mysquare(+(-1.0, -10.0)))))))))"
energyCooling,1,24.2742546,3.858105332980912,3.4243815417590686,37,37,9,"+(10.0, +(10.0, -(-(mysquare(mydiv(Overall height, mysqrt(myprod(Relative Compactness, 3.142)))), -(+(1.571, +(mysqrt(3.142), 3.142)), mysquare(mydiv(Overall height, -3.142)))), -(+(mysqrt(myprod(Relative Compactness, 3.142)), 3.142), +(mysqrt(mylog(myexp(Glazing area))), Glazing area)))))"
energyCooling,2,21.2728652,3.6116577057036814,3.704010401796036,31,31,10,"+(+(myprod(Overall height, myexp(mydiv(mysqrt(myexp(myprod(Overall height, Glazing area))), mysquare(myexp(mysquare(Relative Compactness)))))), +(-(Overall height, mylog(-(mysquare(myexp(mysquare(Relative Compactness))), myprod(-1.571, mydiv(Overall height, -100.0))))), Overall height)), Overall height)"
energyCooling,3,16.8094609,4.117785686278851,3.697253449460648,33,33,10,"mysqrt(-(Wall area, -(Roof Area, +(+(+(-(Roof Area, mysquare(+(10.0, -1.0))), myexp(Overall height)), -(Roof Area, -(100.0, -100.0))), -(Roof Area, -(100.0, mydiv(-(100.0, -100.0), -(mylog(Relative Compactness), 1.0))))))))"
energyCooling,4,24.1842145,3.341216648159712,3.124205310460329,41,41,10,"+(+(+(myprod(Overall height, mylog(+(myprod(100.0, Glazing area), mysqrt(-(Wall area, 100.0))))), mydiv(-(mysqrt(-(Wall area, mydiv(-(Roof Area, 100.0), Overall height))), 10.0), -(10.0, -(mysqrt(-(Wall area, 100.0)), 10.0)))), mydiv(100.0, -(100.0, -(Wall area, 100.0)))), Overall height)"
energyCooling,5,12.523803999,3.8773867324519027,3.544985081032715,22,22,10,"myprod(1.571, myprod(-(1.571, -(Overall height, -1.0)), -(-3.142, +(mydiv(-1.0, myexp(mysquare(+(myprod(-3.142, 1.571), mylog(Surface Area))))), Glazing area))))"
energyCooling,6,18.284200401,4.263672859628654,3.8487512159538917,28,28,10,"mysqrt(-(Glazing area distribution, +(+(-(-1.571, myexp(Overall height)), mydiv(-1.571, mydiv(myexp(mydiv(mydiv(Overall height, Glazing area), mydiv(Roof Area, Overall height))), +(+(100.0, -10.0), +(100.0, -3.142))))), -10.0)))"
energyCooling,7,28.528972999,3.377203567533355,3.2189425878264695,50,50,9,"+(+(myexp(+(mydiv(mysqrt(myprod(100.0, -(-1.0, -1.571))), mysqrt(myprod(100.0, Relative Compactness))), mysqrt(Overall height))), myprod(+(mydiv(-1.571, +(mydiv(-1.571, mysqrt(Overall height)), mysqrt(Overall height))), -1.571), Relative Compactness)), myprod(+(Relative Compactness, myprod(+(Relative Compactness, mysqrt(Overall height)), mydiv(myprod(Glazing area, mysqrt(Overall height)), Relative Compactness))), mydiv(myprod(Glazing area, mysqrt(Overall height)), Relative Compactness)))"
energyCooling,8,13.2686449,3.2633981573800472,3.181306368428842,21,21,9,"myprod(mydiv(Overall height, mydiv(Relative Compactness, mysquare(mylog(+(3.142, Glazing area))))), mylog(mydiv(Overall height, mydiv(Relative Compactness, mylog(+(mysquare(myexp(Relative Compactness)), Relative Compactness))))))"
energyCooling,9,34.0068236,3.5367217427648954,3.213825581637639,66,66,9,"+(+(+(+(+(+(Overall height, mysqrt(Wall area)), +(Glazing area, +(Glazing area, +(Glazing area, Glazing area)))), -1.571), +(Glazing area, +(Glazing area, +(Glazing area, +(Glazing area, +(Glazing area, Overall height)))))), -3.142), +(+(Glazing area, +(Glazing area, +(Glazing area, +(Glazing area, +(Glazing area, Overall height))))), mydiv(+(myprod(100.0, +(Glazing area, +(Glazing area, -10.0))), +(+(mydiv(Surface Area, mydiv(Overall height, -10.0)), 100.0), +(Overall height, +(Overall height, +(Overall height, Overall height))))), Wall area)))"
energyCooling,10,7.9755596,4.028241184034607,3.7886192257477496,10,10,8,"mysquare(+(Glazing area, +(Glazing area, mylog(mysquare(myexp(mysqrt(Overall height)))))))"
energyCooling,11,7.791341101,6.44494303012322,6.064310547040753,15,15,10,"mysquare(myprod(Relative Compactness, mysquare(mydiv(mylog(Wall area), mylog(mysquare(myexp(myprod(mysquare(1.571), mylog(1.571)))))))))"
energyCooling,12,10.4698277,4.156265666378515,3.698847398621553,17,17,10,"+(-1.0, +(-1.0, mysqrt(myprod(mysqrt(myprod(mysquare(Overall height), +(Surface Area, mysquare(-(Overall height, Relative Compactness))))), Overall height))))"
energyCooling,13,27.106536401,4.668254500094647,4.11832807601247,40,40,10,"-(myprod(10.0, mysqrt(10.0)), myprod(mydiv(1.571, +(+(-(+(Overall height, mysquare(Overall height)), 10.0), +(mysqrt(Glazing area), +(myexp(Overall height), mysqrt(Glazing area)))), +(mysqrt(Glazing area), +(mydiv(myexp(mylog(Wall area)), mylog(mysquare(100.0))), +(1.571, mysqrt(Glazing area)))))), Surface Area))"
energyCooling,14,8.0769284,4.398671953596824,3.8657143078282328,19,19,10,"+(Overall height, myprod(3.142, mylog(-(mysquare(mysquare(Overall height)), -(100.0, mysquare(mydiv(mysquare(Overall height), mylog(mydiv(3.142, Glazing area)))))))))"
energyCooling,15,10.962440401,3.421609309952336,3.1496522448895408,28,28,10,"myprod(mysqrt(mysqrt(myprod(myexp(Glazing area), myprod(myexp(Glazing area), -(-(+(Wall area, -10.0), mysqrt(100.0)), +(-(-(Relative Compactness, Glazing area), -(Glazing area, Relative Compactness)), -(Relative Compactness, Glazing area))))))), Overall height)"
energyCooling,16,8.7527785,4.009214090453297,3.5620739882242365,21,21,10,"myprod(mysqrt(mysqrt(-(Surface Area, mysqrt(+(myprod(mysquare(Roof Area), myexp(-(Relative Compactness, Glazing area distribution))), myprod(mysquare(Roof Area), -(Relative Compactness, Glazing area))))))), Overall height)"
energyCooling,17,10.7798779,3.7850658829666246,3.485984944231914,25,25,10,"myprod(mysqrt(mysqrt(mysqrt(+(myprod(-(mysqrt(Overall height), -1.0), Glazing area), mylog(mysquare(mylog(-(3.142, Glazing area)))))))), myprod(mylog(mysqrt(mysquare(-100.0))), +(Overall height, Glazing area)))"
energyCooling,18,13.650851699,3.900676539054653,3.8758295051747793,18,18,9,"mysqrt(mysqrt(-(mysquare(myexp(mysqrt(mysqrt(myprod(Overall height, Wall area))))), myexp(mysqrt(+(mydiv(Wall area, Overall height), mysqrt(Wall area)))))))"
energyCooling,19,8.804741901,3.785669972488712,3.8198796514290527,24,24,10,"+(Overall height, +(Overall height, +(Overall height, +(Overall height, +(Overall height, +(+(myprod(Glazing area, Overall height), mydiv(mysquare(-3.142), -(Relative Compactness, 3.142))), myprod(Glazing area, Overall height)))))))"
energyCooling,20,11.6208901,4.25140574517847,4.200254912718975,20,20,10,"mysqrt(+(myexp(Overall height), mysquare(mysquare(mylog(mysqrt(-(+(-3.142, myprod(Orientation, -100.0)), +(myexp(Overall height), myprod(Surface Area, -3.142)))))))))"
energyCooling,21,11.9636172,3.472028576504067,3.3146854475960756,28,28,10,"+(Overall height, +(Overall height, +(Overall height, mysqrt(mydiv(mysquare(myprod(Wall area, Overall height)), myprod(-(100.0, +(myprod(-3.142, 10.0), +(-100.0, 10.0))), myprod(-(-100.0, 10.0), mylog(Glazing area))))))))"
energyCooling,22,32.651199099,4.1766128627063654,4.153836803648552,50,50,11,"-(mysqrt(mysqrt(+(myexp(+(Overall height, mylog(mydiv(1.571, mydiv(3.142, Wall area))))), +(-(myprod(mysquare(-100.0), +(10.0, 100.0)), -100.0), myprod(+(100.0, myprod(100.0, Overall height)), -100.0))))), myprod(mylog(mysquare(-(myprod(Roof Area, mysquare(mydiv(-100.0, myprod(myexp(-10.0), Surface Area)))), Surface Area))), mydiv(1.571, myexp(myexp(-(Overall height, 3.142))))))"
energyCooling,23,10.009687401,4.152568004995713,4.137396605350728,12,12,8,"+(Overall height, +(Overall height, +(Overall height, +(mysquare(mysquare(myexp(Glazing area))), Overall height))))"
energyCooling,24,9.4929868,3.7180991584616625,3.736555255053493,24,24,10,"+(Overall height, +(Overall height, +(Overall height, +(Overall height, +(mysqrt(myprod(Wall area, Glazing area)), -(0.0, mydiv(mysqrt(Surface Area), +(myexp(Relative Compactness), -(Overall height, Relative Compactness)))))))))"
energyCooling,25,14.1794881,3.698882255048577,3.769848496946614,28,28,10,"myexp(mysqrt(+(+(+(Overall height, mylog(myprod(myexp(myexp(-3.142)), -(-10.0, myprod(-10.0, Overall height))))), mydiv(mylog(myexp(Glazing area)), mylog(1.571))), mydiv(mylog(myexp(Glazing area)), mylog(1.571)))))"
energyCooling,26,14.4500474,3.537521774937998,3.584423238685048,28,28,9,"mysqrt(+(mysqrt(mydiv(mysquare(Wall area), mysqrt(-(Overall height, myprod(Glazing area, +(Overall height, 1.571)))))), mysquare(-(mysqrt(myexp(Overall height)), -(Overall height, myprod(Glazing area, +(Overall height, +(Overall height, 1.571))))))))"
energyCooling,27,16.508868799,3.7513387274727306,3.7662721587482104,45,45,10,"+(+(Glazing area, +(Glazing area, +(-1.0, +(+(Glazing area, mydiv(-100.0, myprod(-(Roof Area, Overall height), myexp(Glazing area)))), +(Glazing area, mydiv(Glazing area, myexp(-1.0))))))), +(Glazing area, +(-1.0, +(+(Glazing area, mydiv(-100.0, +(Overall height, -10.0))), +(Glazing area, mydiv(Glazing area, mylog(mylog(mydiv(1.571, Glazing area)))))))))"
energyCooling,28,37.105161401,2.9152605366531463,2.824576760227289,72,72,10,"+(+(mydiv(mylog(Overall height), mysquare(mydiv(+(+(+(-10.0, Overall height), -(Glazing area, mylog(Roof Area))), -10.0), mydiv(mysquare(mysqrt(myexp(-1.0))), mylog(myprod(-(1.0, Relative Compactness), myexp(1.571))))))), mydiv(myprod(mydiv(myexp(Glazing area distribution), Wall area), Roof Area), myprod(-10.0, mydiv(myexp(Glazing area distribution), +(myprod(mylog(Roof Area), Overall height), +(mysquare(Overall height), Overall height)))))), +(Glazing area, +(Glazing area, +(mydiv(Glazing area, Relative Compactness), +(mydiv(Glazing area, myexp(-1.0)), +(mydiv(Glazing area, myexp(-1.0)), myprod(myexp(1.571), Overall height)))))))"
energyCooling,29,10.876562501,3.2689864080335487,3.3400762844545726,24,24,10,"myprod(mylog(+(100.0, +(myprod(Glazing area, Wall area), -(1.0, +(myexp(myprod(myexp(1.0), myprod(1.571, Relative Compactness))), +(mydiv(100.0, Overall height), Glazing area distribution)))))), Overall height)"
energyCooling,30,21.838509,3.577746660690755,3.646425094463685,43,43,10,"-(+(Overall height, mysqrt(mydiv(Overall height, mydiv(mysqrt(mylog(+(Roof Area, -1.571))), mydiv(Overall height, mydiv(myexp(1.0), 100.0)))))), mydiv(mysqrt(100.0), mydiv(Overall height, mydiv(mydiv(-(mysquare(myprod(Relative Compactness, Overall height)), Overall height), Overall height), mysquare(mysquare(-(mysquare(-1.0), myprod(mysquare(Glazing area), mydiv(Overall height, -1.571)))))))))"
energyHeating,1,13.3964231,3.444833335386414,3.6180777999844076,28,28,10,"mysquare(mylog(+(mysquare(+(myexp(+(mydiv(mylog(Relative Compactness), -1.571), mysqrt(Overall height))), myprod(Glazing area, Overall height))), +(-10.0, +(-10.0, myprod(1.571, +(-10.0, mylog(mydiv(1.571, Surface Area)))))))))"
energyHeating,2,16.540989901,3.640735817470361,3.8427833698623406,24,24,10,"mysqrt(mysquare(-(myprod(mylog(myprod(myexp(Glazing area), mylog(mylog(+(Relative Compactness, Wall area))))), myprod(10.0, mysquare(mylog(Overall height)))), mysquare(mysquare(myprod(Overall height, mysquare(Glazing area)))))))"
energyHeating,3,5.1259361,4.49743688297624,4.733916288288772,14,14,10,"myprod(Overall height, mysqrt(myprod(Overall height, mysqrt(mydiv(Roof Area, mysqrt(mysquare(mysquare(-(Relative Compactness, -3.142)))))))))"
energyHeating,4,13.6449331,3.4362633564782787,3.6518226682450114,23,23,8,"myprod(mysqrt(mysqrt(Wall area)), myprod(myprod(Overall height, mysqrt(mydiv(mysquare(myexp(Glazing area)), mysqrt(mysquare(-1.571))))), mysquare(mysquare(mysqrt(mydiv(+(-100.0, Glazing area), -100.0))))))"
energyHeating,5,24.7427717,3.41363227808577,3.6532868851098144,46,46,10,"+(+(Glazing area, +(Overall height, mydiv(Overall height, myexp(mydiv(mysquare(mylog(Glazing area)), myexp(Overall height)))))), +(mydiv(mydiv(Overall height, myexp(mydiv(myprod(Glazing area, Roof Area), mylog(myprod(Glazing area, myexp(Wall area)))))), mysquare(mylog(Glazing area))), +(Overall height, mydiv(Overall height, myexp(mydiv(+(Overall height, +(myexp(3.142), mysquare(0.0))), myexp(Overall height)))))))"
energyHeating,6,11.161259499,4.379342077983955,4.638217303655039,20,20,10,"+(Overall height, +(Overall height, mysqrt(-(Wall area, mydiv(+(mydiv(mysquare(mydiv(Surface Area, Relative Compactness)), mysquare(+(100.0, -10.0))), Surface Area), Overall height)))))"
energyHeating,7,15.4343269,3.149004362877682,3.3038360785724437,23,23,7,"+(+(mysqrt(+(myprod(100.0, Glazing area), Wall area)), mysqrt(myprod(100.0, Glazing area))), mydiv(mylog(mylog(Overall height)), mydiv(mylog(mylog(+(Overall height, -1.0))), Overall height)))"
energyHeating,8,10.956975501,3.235850152684954,3.438305829563905,38,38,10,"myprod(Overall height, +(mysqrt(mydiv(mylog(+(myprod(mysquare(myprod(Wall area, Glazing area)), Glazing area), myprod(mydiv(10.0, Orientation), myexp(0.0)))), myexp(mydiv(mydiv(mylog(mydiv(Relative Compactness, 3.142)), mylog(Relative Compactness)), -(mysquare(-(10.0, -1.571)), myprod(Glazing area, -100.0)))))), mylog(Overall height)))"
energyHeating,9,4.781853399,4.4930162686499635,4.542983044225773,27,27,9,"myprod(mydiv(Overall height, +(1.0, +(1.0, +(1.0, +(1.0, Roof Area))))), +(1.0, +(1.0, +(1.0, +(1.0, +(1.0, +(1.0, +(1.0, Surface Area))))))))"
energyHeating,10,7.353800199,3.538043515472143,3.874011144424373,13,13,9,"+(Overall height, myprod(Overall height, mylog(+(Overall height, myexp(mysqrt(mysqrt(myprod(Glazing area, Wall area))))))))"
