Dataset,Execution,Time,Fitness_train,Fitness_test,Number_of_nodes,Number_of_nodes_real,Depth,Expression
airfoil,11,435.1523815,4.490258463380687,4.3288448596651286,20,36,9,"+(myprod(myprod(myprod(-0.082*Frequency(Hz), mydiv(-(-50.488*Chord length(m), mydiv(+(-0.023*Frequency(Hz), 54416.99*Chord length(m)), +(5197.201*Suction side displacement thickness(m), 1.289*Free-stream velocity(m/s)))), mysqrt(5.044*Chord length(m)))), -0.082*Suction side displacement thickness(m)), 0.464), 129.249)"
airfoil,12,409.7361481,4.577973556445393,4.332079641778514,17,31,9,"+(myprod(-(-0.005*Frequency(Hz), +(+(154.688*Chord length(m), -(2.013*Angle of attack(degrees), myprod(259.66*Frequency(Hz), mydiv(40764.384*Suction side displacement thickness(m), -821681.665*Free-stream velocity(m/s))))), -0.33*Free-stream velocity(m/s))), 0.216), 132.995)"
airfoil,13,665.7979927,3.9204446466923315,3.754308840105372,35,63,9,"+(myprod(-(-(-(-(myprod(0.401*Chord length(m), 0.4*Frequency(Hz)), 4.744*Angle of attack(degrees)), -0.013*Frequency(Hz)), -(-(mysquare(+(167.546*Suction side displacement thickness(m), 23.377*Chord length(m))), 0.742*Free-stream velocity(m/s)), -(myprod(0.829*Chord length(m), 24.54*Angle of attack(degrees)), -1417.902*Suction side displacement thickness(m)))), mysqrt(myprod(2.415*Chord length(m), mysquare(mydiv(-(21.094*Angle of attack(degrees), 0.732*Frequency(Hz)), mylog(0.061*Suction side displacement thickness(m))))))), 0.12), 128.209)"
airfoil,14,300.4794231,4.342564257435068,4.283385206650037,19,33,8,"+(myprod(-(0.68*Free-stream velocity(m/s), mydiv(mysqrt(myprod(-(59.612*Free-stream velocity(m/s), -305933.968*Suction side displacement thickness(m)), myprod(-0.008*Frequency(Hz), -0.173*Chord length(m)))), myexp(mydiv(-42799.896*Angle of attack(degrees), 26396.804*Free-stream velocity(m/s))))), 0.143), 127.804)"
airfoil,15,948.2812163,4.18060441222757,4.072444284230722,32,52,9,"+(myprod(myprod(mysqrt(0.0*Suction side displacement thickness(m)), -(+(-47139.527, -(mydiv(myprod(-1540.622*Chord length(m), -12001.277*Frequency(Hz)), -35721.118), -(+(129.54*Frequency(Hz), 872825.379*Chord length(m)), mydiv(-4012.147*Frequency(Hz), -169089.454*Suction side displacement thickness(m))))), -(+(-102353.333, -72.446*Frequency(Hz)), -(+(-49257.554, 5522.967*Free-stream velocity(m/s)), 19020.577*Angle of attack(degrees))))), 0.84), 129.093)"
airfoil,16,369.898432399,4.251058603992197,4.172093747245236,17,31,8,"+(myprod(+(-0.003*Frequency(Hz), +(+(-1760.53*Suction side displacement thickness(m), myprod(-(-9542.076*Frequency(Hz), -498178.877*Free-stream velocity(m/s)), myprod(0.0*Angle of attack(degrees), 0.006*Chord length(m)))), -148.748*Chord length(m))), 0.163), 132.07)"
airfoil,17,618.811300201,4.240284812803397,4.1633378911752,22,36,9,"+(myprod(myprod(+(-487925.51*Suction side displacement thickness(m), myprod(+(+(-0.021*Frequency(Hz), 0.818*Free-stream velocity(m/s)), -57.238), mysquare(+(-(-43.795, -0.075*Free-stream velocity(m/s)), 268.916*Suction side displacement thickness(m))))), +(0.005*Suction side displacement thickness(m), 0.0*Chord length(m))), 0.779), 131.14)"
airfoil,18,1213.711879101,3.349322311540051,3.447622281943151,36,66,9,"+(myprod(myprod(+(+(+(-(-31.168*Suction side displacement thickness(m), -0.494*Frequency(Hz)), -(-0.456*Angle of attack(degrees), 0.494*Frequency(Hz))), mydiv(0.128*Frequency(Hz), myprod(0.996*Frequency(Hz), 0.684*Chord length(m)))), mydiv(+(118.492*Angle of attack(degrees), myprod(+(-33186.539*Suction side displacement thickness(m), 34.516*Free-stream velocity(m/s)), 0.572*Angle of attack(degrees))), 2.164*Frequency(Hz))), mylog(myprod(0.118*Frequency(Hz), mylog(myexp(+(0.179*Suction side displacement thickness(m), 0.515*Chord length(m))))))), 0.703), 126.59)"
airfoil,19,896.390016799,4.163861708785914,3.995355708792213,28,52,9,"+(myprod(+(-(myprod(0.0*Free-stream velocity(m/s), -(223.186*Free-stream velocity(m/s), +(1.198*Frequency(Hz), -23344.436*Chord length(m)))), -1117.429*Suction side displacement thickness(m)), -(-0.721*Angle of attack(degrees), +(17.027*Chord length(m), mydiv(+(3.695*Chord length(m), 53.297*Suction side displacement thickness(m)), mydiv(mysqrt(1.322*Frequency(Hz)), +(0.763*Frequency(Hz), 20.339*Angle of attack(degrees))))))), 0.252), 130.421)"
airfoil,20,498.6474187,4.247994405313977,4.13238921870021,23,41,9,"+(myprod(+(62.353*Angle of attack(degrees), -(-(-(-63.108*Angle of attack(degrees), mysquare(-(9.132*Chord length(m), 146.714*Suction side displacement thickness(m)))), -0.552*Free-stream velocity(m/s)), -(myprod(0.004*Frequency(Hz), mylog(-(0.007*Free-stream velocity(m/s), -2561.855*Suction side displacement thickness(m)))), -112.351*Chord length(m)))), 0.173), 128.916)"
airfoil,21,1345.399586999,3.7929584327233434,3.7925789028613104,38,70,9,"+(myprod(-(+(-(-773.407*Chord length(m), -(mysqrt(myprod(0.002*Frequency(Hz), 22204.854*Suction side displacement thickness(m))), mysquare(-24.195*Chord length(m)))), +(+(316.769*Suction side displacement thickness(m), 0.358*Free-stream velocity(m/s)), +(mysqrt(+(217521.752*Chord length(m), 6.503*Frequency(Hz))), 814.588*Suction side displacement thickness(m)))), -(myprod(-0.088*Suction side displacement thickness(m), -(myprod(-8.863*Suction side displacement thickness(m), -8.861*Frequency(Hz)), +(370847.318*Suction side displacement thickness(m), 3.309*Frequency(Hz)))), +(464.038*Suction side displacement thickness(m), -0.014*Frequency(Hz)))), 0.257), 105.142)"
airfoil,22,1629.8445682,3.506540765642127,3.38729079325593,40,68,9,"+(myprod(-(+(mydiv(-(-4.602140324e6*Suction side displacement thickness(m), -(-701.096*Chord length(m), -0.01*Frequency(Hz))), -33502.413*Suction side displacement thickness(m)), -(-28.41*Chord length(m), 0.001*Frequency(Hz))), -(+(mydiv(mydiv(myexp(-37.452*Chord length(m)), -0.044), -0.002*Frequency(Hz)), myprod(mysqrt(+(90045.84, 50.469*Frequency(Hz))), mysqrt(0.109*Suction side displacement thickness(m)))), myprod(myexp(4.13*Chord length(m)), mysqrt(myprod(0.948*Suction side displacement thickness(m), mydiv(0.95*Free-stream velocity(m/s), 0.197*Chord length(m))))))), 1.0), 1.003)"
airfoil,23,374.555727799,4.318372938798367,4.221969692170142,17,29,8,"+(myprod(+(0.169*Free-stream velocity(m/s), -(-0.0*Frequency(Hz), -(-4.83*Chord length(m), myprod(-(701.454, -0.439*Frequency(Hz)), -(-0.298*Suction side displacement thickness(m), 0.024*Chord length(m)))))), 0.536), 126.503)"
airfoil,24,300.392985901,4.904408211945405,4.832093541905767,13,21,7,"+(myprod(mydiv(-0.01*Suction side displacement thickness(m), mydiv(mylog(mysquare(2.472*Chord length(m))), -(831.057*Angle of attack(degrees), -117.904*Frequency(Hz)))), -0.234), 128.038)"
airfoil,25,1107.167367399,4.053316259809273,3.846606391770292,32,58,9,"+(myprod(+(+(-2.044*Angle of attack(degrees), +(+(-1248.656*Suction side displacement thickness(m), -175.684*Chord length(m)), myprod(myprod(-(1.0*Angle of attack(degrees), 1.0*Angle of attack(degrees)), +(3.088*Free-stream velocity(m/s), -0.04*Frequency(Hz))), +(-6209.867*Suction side displacement thickness(m), -107306.806*Chord length(m))))), myprod(-(451.58*Angle of attack(degrees), 9438.838), mysqrt(myprod(-0.0*Frequency(Hz), myprod(0.005*Frequency(Hz), -0.005*Suction side displacement thickness(m)))))), 0.16), 134.232)"
airfoil,26,495.741104599,4.221478939236204,4.13206225729183,20,32,9,"+(myprod(+(0.002*Frequency(Hz), mysquare(+(+(0.3*Chord length(m), 0.02*Free-stream velocity(m/s)), -(9.665, mydiv(-(0.401*Chord length(m), -5.651*Suction side displacement thickness(m)), mydiv(144.148, 0.776*Frequency(Hz))))))), 0.231), 103.631)"
airfoil,27,1084.5596143,4.069515224619102,3.8460119939304733,29,53,9,"+(myprod(+(+(-(-0.001*Frequency(Hz), myprod(-(-6286.081*Angle of attack(degrees), -30073.556), 0.002*Chord length(m))), myprod(-0.0*Chord length(m), +(myprod(+(-846.009*Free-stream velocity(m/s), 20466.278*Angle of attack(degrees)), +(0.12*Frequency(Hz), 11742.662*Suction side displacement thickness(m))), 10391.929*Frequency(Hz)))), +(-0.043*Free-stream velocity(m/s), +(0.204*Free-stream velocity(m/s), -1.019*Angle of attack(degrees)))), 0.439), 130.018)"
airfoil,28,389.6245967,3.893527224548637,3.7652679960486135,18,28,9,"+(myprod(-(0.112*Free-stream velocity(m/s), mysqrt(mysquare(+(+(mysqrt(0.611*Frequency(Hz)), +(553.851*Suction side displacement thickness(m), 65.248*Chord length(m))), +(-34.963, -0.003*Frequency(Hz)))))), 0.669), 128.388)"
airfoil,29,815.396063,3.766335353768822,3.7692917948288938,25,43,9,"+(myprod(-(+(-(0.079*Free-stream velocity(m/s), mysquare(mylog(myprod(0.382*Suction side displacement thickness(m), 0.382*Frequency(Hz))))), -0.001*Frequency(Hz)), -(0.3*Angle of attack(degrees), +(+(-35.086*Chord length(m), -34.518*Suction side displacement thickness(m)), mylog(mysquare(+(422.825*Chord length(m), -0.029*Frequency(Hz))))))), 1.18), 126.571)"
airfoil,30,646.5926412,4.094929086532967,3.848657000495476,31,53,9,"+(myprod(-(+(-17.063*Chord length(m), -(-(0.314*Free-stream velocity(m/s), -(0.154*Free-stream velocity(m/s), -0.64*Angle of attack(degrees))), myprod(0.0*Frequency(Hz), myprod(+(-262818.966, 9027.777*Angle of attack(degrees)), -0.072*Suction side displacement thickness(m))))), myprod(0.0*Frequency(Hz), myprod(+(179071.812, myprod(0.087*Frequency(Hz), -(-464.406*Chord length(m), -45.494))), 0.016*Chord length(m)))), 0.61), 128.869)"
cars,1,795.1831353,3.3225646012287324,4.738768171685687,51,83,9,"+(myprod(-(-(myprod(mysquare(mydiv(-3076.116, -1723.829*displacement)), -(1895.545*displacement, myprod(+(70.035*horsepower, -527.716), mylog(40441.623*weight)))), mydiv(mydiv(-(3.929*acceleration, 0.692*horsepower), 0.001*weight), 0.001*weight)), mydiv(mydiv(mydiv(-(-24.473*acceleration, -4.995*horsepower), 0.001*weight), -(3.807*acceleration, 74.455)), mydiv(+(-(mysquare(0.999*displacement), mysquare(1.0*displacement)), myexp(mylog(2.314*horsepower))), myexp(mysqrt(mydiv(0.559*displacement, 40.311)))))), 1.021), -0.665)"
cars,2,387.4766521,3.5422365349622176,4.0600687184339765,36,62,9,"+(myprod(mydiv(+(-18.025*displacement, -(-40.357*horsepower, +(209.65*acceleration, -(0.934*weight, 14844.439)))), -(-320.22*cylinders, mydiv(mysquare(-(-(0.039*horsepower, -15.422*cylinders), +(79.342, -15.422*cylinders))), myprod(myprod(mydiv(0.203*cylinders, -17.199*cylinders), +(0.027*weight, 150.534*cylinders)), mylog(mylog(0.845*cylinders)))))), 0.381), 18.958)"
cars,3,337.224201199,3.543349974864748,4.209775886134632,26,44,9,"+(myprod(+(-0.093*acceleration, mydiv(-(-3473.48*acceleration, -(-(myexp(1.0*acceleration), myexp(1.0*acceleration)), -(84157.07*cylinders, 148646.092))), -(76.503*horsepower, -(135.669*displacement, mysquare(-(-15.181*cylinders, 0.584*displacement)))))), 1.16), 8.258)"
cars,4,600.1289484,3.4378365283238828,4.305937820887351,39,61,8,"+(myprod(-(myprod(mydiv(15.31, +(mydiv(23034.992*displacement, -385381.821), mysqrt(9.123*horsepower))), -(+(-1.124, 0.586*horsepower), +(-2.779*acceleration, -3.051*cylinders))), +(+(mydiv(mysquare(1.864*displacement), 22.387*horsepower), +(mydiv(47130.742*displacement, -242392.938), 1.545*cylinders)), -(+(-17.814, +(-17.376, 0.357*horsepower)), -2.841*acceleration))), 0.948), 0.98)"
cars,5,169.1597839,3.5388038143197176,4.279886802456984,23,35,9,"+(myprod(mysquare(-(mydiv(0.774*acceleration, 0.131*horsepower), mydiv(+(17744.059, -(-530.078*displacement, -114.053*horsepower)), mysquare(mydiv(myprod(38.424, 0.872*displacement), -(0.922*acceleration, 51.678)))))), 1.038), 9.603)"
cars,6,442.802182899,3.584166808322853,4.251224930684498,29,49,9,"+(myprod(+(mydiv(-(0.174*weight, -(-1.979*weight, +(-(-49.521*displacement, -6002.133), -131.254*acceleration))), 2.974*horsepower), +(0.65*cylinders, mydiv(-(30.709*displacement, +(-(-16.555*acceleration, -31.685*horsepower), +(-9189.592, 2.116*weight))), 283.078))), 0.801), -0.442)"
cars,7,286.8537496,3.531337886672291,4.164147216282877,32,58,8,"+(myprod(mydiv(mysqrt(-(186934.527*horsepower, myprod(+(-24.635*horsepower, 5.031*displacement), +(-3.748*weight, 45.033*displacement)))), +(+(mydiv(-129970.743*weight, -(51502.426*horsepower, -184605.668*acceleration)), -1.35*cylinders), +(+(mydiv(-98910.22*weight, 263684.952*horsepower), +(0.39*horsepower, 49.046)), 0.462*displacement))), 0.889), -9.637)"
cars,8,258.052118199,3.5378117450335824,3.978950164627573,23,39,8,"+(myprod(mysquare(myprod(mydiv(mylog(0.016*displacement), -(-0.395*acceleration, +(-0.467*displacement, 4.864*cylinders))), -(-(-(5.484*acceleration, 380.524), 0.119*displacement), -(-12.07*cylinders, 1.132*horsepower)))), 1.077), 13.21)"
cars,9,383.3866356,3.485260380114229,4.824579917349936,33,55,9,"+(myprod(-(-0.495*cylinders, myprod(mydiv(-102.517, +(myprod(+(0.677*horsepower, -1.341*acceleration), 1.243*horsepower), -(-(28.857*acceleration, 10.645*displacement), -95.269))), myprod(mydiv(-450.282, +(146.097*acceleration, 12.03*displacement)), -(+(143.293*acceleration, 14.383*displacement), myprod(24.385, 3.675*horsepower))))), 0.99), 14.89)"
cars,10,150.8669401,3.7036778180631367,4.128714795218343,19,31,8,"+(myprod(-(+(0.04*horsepower, +(0.04*horsepower, +(0.018*horsepower, 138.754))), mysquare(mylog(+(881.798*horsepower, myprod(2.914*displacement, 2.653*acceleration))))), 1.518), 1.452)"
cars,11,182.5946332,3.5225709175315316,3.908328785408613,25,37,9,"+(myprod(mysqrt(mydiv(myprod(-(-4950.133*acceleration, -245959.52), -(3.917*horsepower, 185.342)), -(mysquare(+(-(0.458*displacement, 88.637), +(-1.356*cylinders, 2.407*horsepower))), +(-2772.782, 72.878*displacement)))), 0.992), -6.564)"
cars,12,236.1017522,3.508435427394536,4.312806830252952,26,44,9,"+(myprod(+(0.02*horsepower, -(-(-2.485*cylinders, mydiv(+(1094.347, -1.415*displacement), -0.44*horsepower)), -(0.884*acceleration, mydiv(+(myexp(0.67*cylinders), -3.289*cylinders), mydiv(+(-113.133, 1.64*displacement), 0.892*acceleration))))), 0.735), 25.347)"
cars,13,520.706441001,3.473277827686323,4.2258655334367825,31,51,9,"+(myprod(-(mysqrt(mysquare(-(mysquare(+(2.283*cylinders, 0.462*acceleration)), mydiv(+(-14.023*horsepower, 1057.35), -(66.063, 0.962*displacement))))), -(+(-0.174*horsepower, +(0.911*displacement, 91.794*cylinders)), myprod(mysqrt(0.008*horsepower), +(0.538*displacement, -26.83*acceleration)))), 0.099), 75.43)"
cars,14,559.7703538,3.2427959138277793,8.03772049597064,41,75,9,"+(myprod(+(+(-(myprod(-(0.151*displacement, 0.304*horsepower), 0.246*cylinders), mysqrt(mysquare(-(0.206*displacement, 0.266*horsepower)))), +(+(mydiv(1237.032, 0.544*horsepower), -0.602*acceleration), -(-0.103*displacement, -0.377*horsepower))), mydiv(myprod(-0.305*acceleration, -(-0.873*displacement, +(-(-1.769*acceleration, 0.265*horsepower), -(13.621*cylinders, 3.769*acceleration)))), +(2.45*horsepower, -5.414*acceleration))), 0.895), 2.748)"
cars,15,477.255873899,3.48095594983965,4.205580624411836,32,58,9,"+(myprod(+(+(+(mysquare(0.088*displacement), -(4.385*horsepower, 5.055*displacement)), 20.926*acceleration), -(4.096*horsepower, -(+(-7.625*cylinders, myprod(+(-0.216*acceleration, 0.236*horsepower), 0.048*displacement)), mydiv(32.7*horsepower, mydiv(-(-1.440713636e6, 25535.261*displacement), +(49572.126*acceleration, 2866.936*horsepower)))))), 0.097), 41.787)"
cars,16,187.3566122,3.6944940557258716,3.837446986587851,23,33,10,"+(myprod(myexp(myexp(myexp(-(mydiv(myprod(mydiv(0.157*horsepower, -75.014), -(3.356*weight, -261.341*acceleration)), 4537.847), mysquare(-(mylog(0.8*displacement), mylog(1.169*horsepower))))))), 4.549), -1.052)"
cars,17,314.164690601,3.4907622871682964,4.222873335538692,30,52,9,"+(myprod(mydiv(0.491*displacement, mydiv(+(myexp(mysqrt(+(0.322*displacement, 198.904))), -(2525.433*acceleration, -(-(-92.884*weight, -184564.549*cylinders), -25871.808*displacement))), +(2608.066*displacement, -(27410.512*acceleration, myprod(mysquare(0.785*acceleration), -(-0.263*weight, -34.135*horsepower)))))), 0.967), 10.981)"
cars,18,476.480732701,3.3872951800885844,4.339952786456772,33,55,9,"+(myprod(myprod(mydiv(myexp(mydiv(mydiv(-(1.737*horsepower, 0.921*displacement), 13.468*displacement), mydiv(-(-48.267, -2.042*acceleration), 1.212*horsepower))), mysquare(mysquare(0.521*displacement))), mysquare(-(-(-644.179*cylinders, -(-(-0.608*weight, 10359.164), -51.578*acceleration)), -(-4.393*horsepower, -220.671*displacement)))), 1.031), 9.546)"
cars,19,251.9054232,3.5379729760661878,4.443233013141839,30,52,9,"+(myprod(mydiv(mydiv(mylog(1.134436282e6*displacement), mydiv(0.085*displacement, -(0.955*cylinders, mydiv(+(-468.561*displacement, 15853.971), myprod(4.915*cylinders, 4.914*horsepower))))), -(mydiv(0.205*displacement, mysqrt(+(-8.159*horsepower, 11.828*displacement))), myexp(mydiv(-298009.91*acceleration, 36007.966*horsepower)))), 0.999), 4.666)"
cars,20,553.4427213,3.3283864132954015,6.398438026841591,39,69,9,"+(myprod(+(myprod(mydiv(+(46.71*horsepower, -(-7.337*displacement, 1985.713)), mysquare(+(-0.004*horsepower, -0.101*acceleration))), mydiv(+(40.223*horsepower, -(-14.409*displacement, 28.968*acceleration)), mysquare(+(3.281*horsepower, -5.774*acceleration)))), mydiv(+(-9.552*horsepower, +(1353.461, mydiv(-(0.533*displacement, 0.968*horsepower), mydiv(0.842*displacement, 0.526*weight)))), 0.34*displacement)), 0.988), 10.253)"
cars,21,291.9086759,3.470169724365943,5.942013607711842,32,52,9,"+(myprod(mydiv(+(146268.938, -(-213.862*weight, -(myprod(+(0.384*horsepower, -26.671*acceleration), -(664.796, 8.733*horsepower)), 5992.896*displacement))), +(-48.855*displacement, +(+(mysquare(1.228*displacement), -1011.313*cylinders), +(+(12407.913, -9.624*weight), +(8369.575, 323.298*acceleration))))), 0.942), 7.168)"
cars,22,169.039982801,3.6027250420556105,4.06299931972504,24,42,9,"+(myprod(mydiv(mydiv(2.053*displacement, myexp(+(myprod(-(10.93, -1.509*acceleration), mydiv(0.514*displacement, 0.938*weight)), myprod(-(2.216*displacement, -2.522*horsepower), -(1.0*weight, 1.0*weight))))), 0.039*horsepower), 1.112), 13.421)"
cars,23,537.7094003,3.527395327804275,4.330455002387053,41,65,9,"+(myprod(+(+(+(+(174.276, myprod(mysqrt(3.18*displacement), mylog(12.782*acceleration))), -118.626), +(+(-0.001*weight, +(-0.001*weight, -8.274*acceleration)), mylog(mysquare(-(22.738*acceleration, 534.333))))), +(+(+(mydiv(613.8, 0.287*horsepower), -0.66*displacement), mysquare(+(-0.001*acceleration, -0.025*displacement))), mysquare(+(0.43*acceleration, 0.087*cylinders)))), 0.631), 0.635)"
cars,24,91.1793898,3.8228271889606042,4.642795218141314,15,19,9,"+(myprod(mylog(mysquare(mydiv(mysquare(-29707.267), -(90134.032, mysquare(myprod(0.41*horsepower, 0.172*displacement)))))), 1.666), 1.119)"
cars,25,197.302009099,3.6480048542024113,4.448012932666704,21,37,9,"+(myprod(mydiv(+(-4.113*acceleration, -(-(mydiv(-67694.028*horsepower, -713.727*acceleration), 6.001*cylinders), +(-685.011, +(mydiv(4.467*displacement, 0.124*acceleration), -1.073*displacement)))), 0.282*horsepower), 0.875), -8.126)"
cars,26,555.203659,3.283743806169289,4.1738807921141925,45,81,9,"+(myprod(myprod(+(94049.762, +(+(-(374.535*displacement, 2748.897*acceleration), -637.728*horsepower), mysquare(myprod(-(0.984*displacement, 1.577*horsepower), -(355.732*acceleration, 355.637*acceleration))))), mydiv(mydiv(0.189*horsepower, +(-(-57.228*acceleration, -(-4.664*horsepower, -36.208*cylinders)), 1.011*weight)), -(myprod(mydiv(1.078*horsepower, 29.02*displacement), +(0.779*weight, -14.441*displacement)), +(-(-80.75, 0.549*displacement), mysqrt(7.659*weight))))), 0.999), 2.506)"
cars,27,281.479044701,3.420537646442456,5.794150347664566,32,52,9,"+(myprod(mydiv(+(-20402.968*weight, -(320831.341*displacement, myprod(+(myprod(1.759*horsepower, 1.131*acceleration), -(-71.188*acceleration, 5251.493)), +(myprod(41.356, 2.691*displacement), +(-4637.581, 32.449*horsepower))))), mysquare(mydiv(+(-1541.561*weight, -(56722.309*displacement, -10297.731*horsepower)), -2890.034))), 1.0), 10.836)"
cars,28,340.5513185,3.452140595092874,4.396718450883806,27,47,9,"+(myprod(-(+(+(mylog(mysquare(-(932.083*acceleration, 370.326*horsepower))), 0.061*displacement), -(+(-0.098*cylinders, -23.019), mydiv(+(-(-1525.525*acceleration, 290.206*horsepower), 131.383*displacement), myprod(0.383*horsepower, 2.482*acceleration)))), 0.12*horsepower), 1.385), 0.705)"
cars,29,575.725574601,3.2795015395637397,4.209288340324222,41,73,9,"+(myprod(-(mydiv(-(+(24530.331*horsepower, myprod(mysqrt(515.915*horsepower), +(-3837.764, 147.462*displacement))), -(3698.779*cylinders, myprod(+(-19.07*horsepower, 0.266*weight), +(55.718*acceleration, 0.862*weight)))), mysquare(2.282*displacement)), mydiv(mydiv(+(-20.05*acceleration, 0.185*weight), +(-2.952*acceleration, 0.81*horsepower)), -(-(0.998*weight, 1.002*weight), -(45.001, 0.798*displacement)))), 1.0), 0.146)"
cars,30,88.270121099,3.6938403081576534,4.18039607974978,15,21,9,"+(myprod(mysquare(mylog(mysquare(mysquare(mydiv(+(3.568*horsepower, 1.076*displacement), +(2222.217, -31.8*acceleration)))))), 0.527), 11.016)"
