Dataset,Execution,Time,Fitness_train,Fitness_test,Number_of_nodes,Number_of_nodes_real,Depth,Expression
concrete,9,23.6744358,11.823762864509149,11.841887522891017,26,26,10,"myprod(-(mydiv(+(Coarse Aggregate  (component 6)(kg in a m^3 mixture), mydiv(+(Coarse Aggregate  (component 6)(kg in a m^3 mixture), Cement (component 1)(kg in a m^3 mixture)), mydiv(-(mysquare(+(4.554, Superplasticizer (component 5)(kg in a m^3 mixture))), myprod(-7.213, Fly Ash (component 3)(kg in a m^3 mixture))), mysquare(Superplasticizer (component 5)(kg in a m^3 mixture))))), Water  (component 4)(kg in a m^3 mixture)), -4.475), mysquare(mysqrt(mylog(Age (day)))))"
concrete,10,26.234966101,13.778881914139673,14.488666908982875,35,35,10,"mydiv(mydiv(mydiv(mydiv(mysqrt(+(+(Cement (component 1)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), 70.017)), Blast Furnace Slag (component 2)(kg in a m^3 mixture))), mylog(mylog(mysqrt(+(Water  (component 4)(kg in a m^3 mixture), -6.871))))), mylog(mylog(mylog(myexp(mysqrt(+(Water  (component 4)(kg in a m^3 mixture), -6.871))))))), mylog(mylog(myexp(mysqrt(+(Water  (component 4)(kg in a m^3 mixture), -6.871)))))), mylog(5.799))"
concrete,11,15.3608829,10.074510772414353,10.55231508730364,18,18,9,"mysquare(+(mysqrt(mylog(mysquare(Age (day)))), mysqrt(myprod(mydiv(Cement (component 1)(kg in a m^3 mixture), +(mysquare(myprod(Water  (component 4)(kg in a m^3 mixture), 0.132)), Water  (component 4)(kg in a m^3 mixture))), mysquare(5.783)))))"
concrete,12,22.169273001,12.09175898312416,12.64536401537275,26,26,10,"mylog(mysquare(+(Age (day), +(+(mydiv(myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture))), -3.711), myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture)))), mydiv(myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture))), mydiv(-4.08, -(mysquare(mysqrt(Age (day))), mysquare(0.121))))))))"
concrete,13,15.722874999,11.245978963370913,11.635709831339806,17,17,10,"+(mysqrt(Cement (component 1)(kg in a m^3 mixture)), mylog(myprod(mysquare(-(0.764, myprod(mysquare(Age (day)), mysqrt(myexp(myprod(Superplasticizer (component 5)(kg in a m^3 mixture), 0.764)))))), Age (day))))"
concrete,14,15.0811805,11.593765484920592,11.388859062295849,16,16,10,"mysquare(mysquare(-(mysqrt(0.801), mylog(mylog(myprod(myprod(myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture))), 0.801), mysquare(mysquare(Age (day)))))))))"
concrete,15,14.4720599,12.494822078140867,13.006839905057674,22,22,10,"mysqrt(+(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), +(Cement (component 1)(kg in a m^3 mixture), myprod(mysqrt(mysquare(+(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Age (day)))), myprod(Cement (component 1)(kg in a m^3 mixture), mydiv(mydiv(Superplasticizer (component 5)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture)), 4.318))))))))"
concrete,16,32.530535701,12.200308708270871,12.717785267217572,43,43,9,"mylog(myprod(-(-(myprod(Cement (component 1)(kg in a m^3 mixture), myprod(Age (day), Age (day))), myprod(Age (day), myprod(Cement (component 1)(kg in a m^3 mixture), mysqrt(mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture)))))), myprod(Age (day), Water  (component 4)(kg in a m^3 mixture))), myprod(-(myprod(Cement (component 1)(kg in a m^3 mixture), myprod(Age (day), Age (day))), myprod(Age (day), myprod(Cement (component 1)(kg in a m^3 mixture), mysqrt(mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture)))))), -(myprod(Cement (component 1)(kg in a m^3 mixture), +(Age (day), myexp(Superplasticizer (component 5)(kg in a m^3 mixture)))), +(Water  (component 4)(kg in a m^3 mixture), Water  (component 4)(kg in a m^3 mixture))))))"
concrete,17,41.1328421,9.601145256544044,10.412510782549214,50,50,10,"-(+(mydiv(Cement (component 1)(kg in a m^3 mixture), +(myexp(-(Coarse Aggregate  (component 6)(kg in a m^3 mixture), -(myprod(myprod(Cement (component 1)(kg in a m^3 mixture), 2.338), mysquare(Age (day))), mysquare(-(Cement (component 1)(kg in a m^3 mixture), Fine Aggregate (component 7)(kg in a m^3 mixture)))))), mysqrt(Fine Aggregate (component 7)(kg in a m^3 mixture)))), -(mysqrt(Coarse Aggregate  (component 6)(kg in a m^3 mixture)), mydiv(+(-(-0.335, Age (day)), +(-(-0.335, Age (day)), +(-(-0.335, Age (day)), Coarse Aggregate  (component 6)(kg in a m^3 mixture)))), mysqrt(myprod(Cement (component 1)(kg in a m^3 mixture), mysqrt(-(Age (day), myprod(Age (day), -41.832)))))))), -(-0.335, Superplasticizer (component 5)(kg in a m^3 mixture)))"
concrete,18,17.1734021,11.121902271769715,11.90330439100472,26,26,9,"mydiv(Cement (component 1)(kg in a m^3 mixture), mylog(+(myprod(Cement (component 1)(kg in a m^3 mixture), mydiv(Cement (component 1)(kg in a m^3 mixture), -(Age (day), -(mydiv(Cement (component 1)(kg in a m^3 mixture), Cement (component 1)(kg in a m^3 mixture)), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))), mydiv(Cement (component 1)(kg in a m^3 mixture), -(mydiv(Cement (component 1)(kg in a m^3 mixture), Cement (component 1)(kg in a m^3 mixture)), -(mysqrt(mysquare(-0.863)), Superplasticizer (component 5)(kg in a m^3 mixture)))))))"
concrete,19,25.6145476,11.141349234332104,11.501107861479172,36,36,10,"mylog(mysqrt(mysquare(myprod(mysquare(myprod(-(Fly Ash (component 3)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), Age (day))), Age (day))), myprod(-(Fly Ash (component 3)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), +(+(-0.69, Age (day)), myprod(Superplasticizer (component 5)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))), mydiv(mydiv(myexp(Superplasticizer (component 5)(kg in a m^3 mixture)), -(Superplasticizer (component 5)(kg in a m^3 mixture), mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), Age (day)))), mydiv(Coarse Aggregate  (component 6)(kg in a m^3 mixture), Cement (component 1)(kg in a m^3 mixture))))))))"
concrete,20,18.9073895,10.695369156406713,10.971270715026632,37,37,10,"+(mysquare(mysquare(mylog(+(+(+(mydiv(+(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Cement (component 1)(kg in a m^3 mixture)), Water  (component 4)(kg in a m^3 mixture)), mylog(Fine Aggregate (component 7)(kg in a m^3 mixture))), -0.68), mydiv(myprod(mydiv(1.956, Cement (component 1)(kg in a m^3 mixture)), 7.532), mydiv(1.956, -21.597)))))), mylog(myprod(Age (day), myprod(Age (day), myprod(Age (day), myprod(Age (day), myprod(Age (day), myexp(Superplasticizer (component 5)(kg in a m^3 mixture)))))))))"
concrete,21,9.5223667,13.031526738405754,13.35837564431809,11,11,10,"mysquare(mylog(myprod(mysqrt(mysqrt(mylog(mysqrt(mysqrt(myexp(Age (day))))))), Cement (component 1)(kg in a m^3 mixture))))"
concrete,22,10.819363499,12.010025179467052,12.298098049328422,17,17,9,"+(6.016, mysqrt(+(6.016, +(6.016, mydiv(mysquare(myprod(mylog(Age (day)), mysqrt(Cement (component 1)(kg in a m^3 mixture)))), mylog(mysqrt(Coarse Aggregate  (component 6)(kg in a m^3 mixture))))))))"
concrete,23,11.0356858,10.235734390774642,10.323900373571647,17,17,9,"+(myprod(mysqrt(mysqrt(Cement (component 1)(kg in a m^3 mixture))), mylog(myprod(Age (day), myprod(Age (day), mylog(+(5.932, myprod(Superplasticizer (component 5)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture)))))))), Superplasticizer (component 5)(kg in a m^3 mixture))"
concrete,24,3.889012,14.752848434610087,15.541793154415485,6,6,4,"mysqrt(-(Fly Ash (component 3)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), -3.744)))"
concrete,25,22.839095099,9.131739392940466,9.308537963866597,31,31,10,"+(+(mylog(+(myexp(mysqrt(myprod(Superplasticizer (component 5)(kg in a m^3 mixture), Age (day)))), mysquare(Age (day)))), mydiv(Cement (component 1)(kg in a m^3 mixture), mysqrt(Water  (component 4)(kg in a m^3 mixture)))), mydiv(mylog(mysquare(+(mysquare(mysquare(Age (day))), +(mylog(+(Age (day), mylog(6.911))), -82.668)))), mylog(Blast Furnace Slag (component 2)(kg in a m^3 mixture))))"
concrete,26,17.856293201,10.114878535668227,10.129347279319397,36,36,9,"mysqrt(-(mysqrt(myprod(+(+(mysquare(Cement (component 1)(kg in a m^3 mixture)), -(myprod(Cement (component 1)(kg in a m^3 mixture), Fly Ash (component 3)(kg in a m^3 mixture)), Fine Aggregate (component 7)(kg in a m^3 mixture))), -(myprod(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture)), -(Water  (component 4)(kg in a m^3 mixture), myprod(Cement (component 1)(kg in a m^3 mixture), Blast Furnace Slag (component 2)(kg in a m^3 mixture))))), Age (day))), +(Age (day), +(Age (day), +(Age (day), myprod(Age (day), -(mysqrt(Water  (component 4)(kg in a m^3 mixture)), mylog(Cement (component 1)(kg in a m^3 mixture)))))))))"
concrete,27,12.525905301,9.47376500747125,9.654683586417868,27,27,10,"+(-3.486, +(mysqrt(mysqrt(mysquare(myexp(myprod(mysquare(mylog(Cement (component 1)(kg in a m^3 mixture))), mysquare(mylog(1.32))))))), +(-3.486, +(Superplasticizer (component 5)(kg in a m^3 mixture), mysqrt(myprod(+(+(Blast Furnace Slag (component 2)(kg in a m^3 mixture), 20.131), Cement (component 1)(kg in a m^3 mixture)), mylog(Age (day))))))))"
concrete,28,10.146499499,12.151444358494688,12.758028756000032,43,43,10,"+(Superplasticizer (component 5)(kg in a m^3 mixture), mylog(+(+(+(mysquare(mysquare(mysquare(Age (day)))), mysquare(mysquare(mysquare(Age (day))))), +(mysquare(mysquare(mysquare(Age (day)))), mysquare(mysquare(mysquare(Age (day)))))), +(+(mysquare(mysquare(mysquare(Age (day)))), mysquare(mysquare(mysquare(Age (day))))), +(mysquare(mysqrt(myexp(mysqrt(Cement (component 1)(kg in a m^3 mixture))))), mysquare(mysquare(mysquare(Age (day)))))))))"
concrete,29,20.5229591,10.5692164788103,10.722346051034096,32,32,10,"mysqrt(myprod(+(mysqrt(mysqrt(mysquare(mysquare(-(-3.38, Cement (component 1)(kg in a m^3 mixture)))))), mysqrt(mysqrt(mysquare(+(myprod(myprod(81.925, Superplasticizer (component 5)(kg in a m^3 mixture)), -(Cement (component 1)(kg in a m^3 mixture), Fly Ash (component 3)(kg in a m^3 mixture))), mysquare(Age (day))))))), myexp(myexp(mydiv(-3.38, mylog(mylog(myexp(mysquare(Age (day))))))))))"
concrete,30,9.9294748,9.429909749880196,9.3904258489158,26,26,10,"mysqrt(mysqrt(myprod(myprod(myprod(myprod(mysqrt(Age (day)), myexp(mydiv(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Fine Aggregate (component 7)(kg in a m^3 mixture)))), +(mylog(myexp(mysqrt(Superplasticizer (component 5)(kg in a m^3 mixture)))), mylog(mysqrt(Age (day))))), myexp(mydiv(Blast Furnace Slag (component 2)(kg in a m^3 mixture), Fine Aggregate (component 7)(kg in a m^3 mixture)))), mysquare(Cement (component 1)(kg in a m^3 mixture)))))"
energyCooling,1,17.792761999,3.841966775782335,3.5234264487052593,33,33,9,"+(Overall height, -(+(Overall height, +(Overall height, +(Overall height, +(Overall height, Glazing area)))), mydiv(+(Overall height, +(Overall height, +(Overall height, +(Overall height, +(Overall height, Overall height))))), +(Overall height, mylog(myexp(mydiv(myprod(Wall area, Glazing area), 5.008)))))))"
energyCooling,2,22.3272112,3.81833665605561,3.6687546034994614,40,40,10,"mylog(mysquare(-(myprod(Orientation, myprod(myprod(myprod(myprod(Glazing area, Glazing area), myprod(Glazing area, Overall height)), myprod(Glazing area, Overall height)), mysquare(+(Orientation, +(Orientation, 80.861))))), mysquare(myprod(myprod(myprod(myexp(Overall height), myexp(Glazing area)), myexp(Glazing area)), mysqrt(-(myexp(myprod(Glazing area, Overall height)), Relative Compactness)))))))"
energyCooling,3,29.2466367,3.939451910810732,3.4573172789473086,57,57,10,"+(+(+(+(+(+(+(Overall height, mysqrt(Wall area)), -0.804), mylog(mydiv(Overall height, myprod(63.645, 1.404)))), +(+(myprod(mydiv(Overall height, Roof Area), Roof Area), Glazing area), Glazing area)), +(+(myprod(mydiv(Overall height, Roof Area), +(Roof Area, mysquare(Overall height))), -0.804), -0.804)), -(Glazing area, myexp(myexp(mydiv(+(mylog(mysquare(0.517)), +(-(8.47, Glazing area), -(-0.055, 0.445))), mysquare(Overall height)))))), -0.804)"
energyCooling,4,6.651746,5.024081636092844,4.718822556799486,14,14,6,"myprod(-7.153, mydiv(-(mylog(myprod(Relative Compactness, Overall height)), mydiv(-0.404, 4.402)), mydiv(-0.404, 0.99)))"
energyCooling,5,27.872141599,3.5134777944804823,3.0692752625216113,40,40,10,"+(myprod(+(mydiv(Glazing area, mysquare(Relative Compactness)), +(mysqrt(mysqrt(-(Roof Area, myprod(Overall height, Overall height)))), mysqrt(mysqrt(mysquare(mylog(-(Wall area, Roof Area))))))), Overall height), +(-6.916, mydiv(Glazing area, mylog(mysqrt(mydiv(mydiv(myprod(myexp(0.248), mydiv(Roof Area, Wall area)), 0.248), myexp(0.248)))))))"
energyCooling,6,25.406189,3.983857116276712,3.6481330163330683,38,38,9,"+(+(mysquare(mydiv(Glazing area, mydiv(Relative Compactness, Overall height))), +(mylog(mylog(mylog(Overall height))), +(mylog(mylog(Overall height)), +(mylog(mylog(mylog(Overall height))), +(Overall height, mysqrt(Wall area)))))), -(mysquare(mylog(mylog(myexp(Overall height)))), mysquare(myprod(mylog(Wall area), mylog(Relative Compactness)))))"
energyCooling,7,20.3195063,4.201212576518439,3.82516932867261,32,32,10,"+(Glazing area, -(mylog(-(mysquare(mysquare(myprod(myexp(Overall height), Overall height))), myprod(mysquare(mydiv(Roof Area, Relative Compactness)), +(-(+(65.684, Surface Area), mysquare(myprod(Glazing area, Roof Area))), mydiv(Roof Area, mydiv(4.068, 9.618)))))), mysqrt(9.618)))"
energyCooling,8,24.2278657,4.181062475450172,3.8442132345203692,33,33,10,"mylog(mysquare(-(myprod(mysquare(mysquare(-(Overall height, mysqrt(mysqrt(Overall height))))), mysquare(myexp(+(-2.062, Overall height)))), myprod(-(myprod(myprod(Wall area, myprod(Glazing area, -2.599)), -7.29), myprod(Wall area, myprod(Glazing area, -2.062))), -(Overall height, Relative Compactness)))))"
energyCooling,9,14.638037,4.348412421022477,3.973226287858514,84,84,10,"+(mylog(-(mydiv(myexp(+(-(0.273, mydiv(myexp(Relative Compactness), +(Surface Area, Overall height))), +(mysqrt(Orientation), myprod(-0.757, Overall height)))), mysqrt(myprod(-(mysquare(mysqrt(Relative Compactness)), mydiv(-(0.203, Overall height), +(Orientation, Surface Area))), 0.389))), myexp(myprod(mydiv(mydiv(96.3, Surface Area), mysquare(+(mysquare(Overall height), Wall area))), myprod(myprod(-(mylog(Overall height), mysquare(Roof Area)), +(+(Overall height, Roof Area), -(Wall area, Glazing area distribution))), +(mydiv(mysquare(Glazing area distribution), Relative Compactness), mysquare(mysqrt(Relative Compactness)))))))), +(mylog(mysqrt(mysqrt(myexp(mydiv(myprod(Roof Area, -0.548), -(0.273, Overall height)))))), mysqrt(mysqrt(mysquare(myexp(Overall height))))))"
energyCooling,10,16.0424002,4.0348586957460135,3.6212248775067013,27,27,10,"mysqrt(+(mysquare(-(mysqrt(-(myprod(Relative Compactness, +(Overall height, myexp(3.564))), Glazing area distribution)), myprod(Overall height, mylog(+(-4.96, myprod(-0.789, -(Relative Compactness, Wall area))))))), +(Overall height, myexp(3.564))))"
energyCooling,11,14.973974099,3.577608397689115,3.0772316315076593,23,23,8,"myprod(Overall height, +(mylog(myprod(myprod(48.043, myexp(mysqrt(Glazing area))), myprod(Wall area, myexp(-5.101)))), myprod(Relative Compactness, myprod(Relative Compactness, myprod(Relative Compactness, myprod(Relative Compactness, -0.62))))))"
energyCooling,12,10.9794177,3.8090396101688118,3.45011686604253,22,22,9,"mylog(myexp(+(+(+(+(+(+(Overall height, Overall height), myprod(Overall height, Glazing area)), Glazing area), Overall height), myprod(myprod(Overall height, Glazing area), mylog(Overall height))), Overall height)))"
energyCooling,13,13.3420073,4.10438013316504,3.779357901754383,22,22,10,"mysquare(mylog(mysquare(myprod(mysqrt(Roof Area), +(mydiv(+(mysqrt(myprod(Surface Area, Glazing area)), myprod(84.81, Glazing area)), Roof Area), mydiv(myprod(24.204, Overall height), Roof Area))))))"
energyCooling,14,10.5017643,4.037963781048287,3.8024124796447207,38,38,10,"+(mydiv(2.243, myexp(-(mysquare(mydiv(Orientation, Roof Area)), Glazing area))), +(mydiv(2.243, -(Relative Compactness, mydiv(2.243, myexp(myprod(myexp(myexp(Glazing area)), mylog(mysqrt(Relative Compactness))))))), +(Glazing area, +(Glazing area, +(Glazing area, +(Glazing area, mydiv(myprod(Overall height, Surface Area), Roof Area)))))))"
energyCooling,15,11.0906848,3.9270182740243507,3.531495092293911,17,17,10,"mysqrt(mysqrt(myexp(+(Overall height, mylog(-(+(Surface Area, mydiv(Surface Area, Relative Compactness)), mydiv(Surface Area, myexp(mysqrt(Glazing area distribution)))))))))"
energyCooling,16,16.543953399,7.02424352041832,6.734141996128526,30,30,10,"mysquare(mysqrt(myprod(myexp(-(-(3.823, mylog(Surface Area)), mylog(mysquare(mysqrt(+(Surface Area, 3.823)))))), mysqrt(-(mysquare(myprod(myprod(Relative Compactness, -0.808), mysquare(Surface Area))), mysquare(myprod(Roof Area, -(-0.383, Surface Area))))))))"
energyCooling,17,15.4327471,3.5515735421414947,3.1689649282453707,23,23,9,"myprod(myexp(mysquare(Glazing area)), mylog(mysquare(myprod(myprod(myprod(mysquare(myexp(Overall height)), Overall height), mysquare(myexp(mysqrt(Glazing area)))), mylog(mylog(mydiv(Wall area, mysquare(-9.723))))))))"
energyCooling,18,10.711939399,4.277472205982672,4.37908269686333,26,26,10,"mysqrt(-(Wall area, myprod(myprod(myprod(mylog(0.436), mydiv(mysqrt(mydiv(Overall height, 2.175)), 2.175)), mydiv(mysqrt(mydiv(Overall height, +(mydiv(Relative Compactness, Glazing area distribution), Relative Compactness))), 2.175)), myexp(Overall height))))"
energyCooling,19,7.7203947,3.851427149788118,3.363927962856519,25,25,10,"myprod(Overall height, mydiv(mydiv(mydiv(mysqrt(Surface Area), myexp(mydiv(Overall height, Wall area))), mysquare(myexp(mydiv(mysqrt(Surface Area), +(Surface Area, myprod(myprod(Glazing area, Surface Area), Overall height)))))), mylog(Roof Area)))"
energyCooling,20,21.3122028,4.390191114459355,3.996900114227423,35,35,10,"mylog(-(-(Roof Area, mysquare(-(mysquare(myexp(Overall height)), +(mysqrt(myprod(myprod(Glazing area, 66.63), mysquare(Roof Area))), -(myprod(Glazing area, Surface Area), Surface Area))))), +(Roof Area, myprod(Roof Area, -(mysquare(Roof Area), mysquare(-(mysquare(myexp(Overall height)), Surface Area)))))))"
energyCooling,21,16.6162991,3.5322090516168734,3.1060390384211174,37,37,10,"myprod(mysqrt(mysqrt(+(+(+(-(Surface Area, +(Relative Compactness, Roof Area)), -(-(myprod(Glazing area distribution, Overall height), mylog(Surface Area)), +(Relative Compactness, Roof Area))), -73.965), mysquare(+(Glazing area, +(Glazing area, +(Glazing area, Overall height))))))), +(Glazing area, +(Glazing area, +(Glazing area, Overall height))))"
energyCooling,22,10.3489859,4.775693048030792,4.3866135763205785,28,28,9,"mysquare(mylog(myprod(Orientation, +(mydiv(Overall height, mydiv(-(-3.437, -0.69), myprod(Orientation, mylog(Orientation)))), +(mydiv(Overall height, mylog(Orientation)), +(-(-3.437, Orientation), mysquare(mydiv(Overall height, -0.69))))))))"
energyCooling,23,14.4041406,3.7079081781501344,3.4994112566327025,34,34,10,"myprod(Overall height, mylog(+(+(mydiv(Surface Area, mylog(mydiv(myprod(mydiv(Surface Area, Glazing area), -(Relative Compactness, Glazing area)), Glazing area))), +(Overall height, mysquare(mydiv(Surface Area, Roof Area)))), mysquare(mydiv(Surface Area, +(Roof Area, mydiv(Overall height, mysquare(+(0.413, Glazing area)))))))))"
energyCooling,24,11.0434293,3.9803603836631547,3.5976933805634976,20,20,10,"+(Overall height, +(Overall height, +(Overall height, +(mysquare(-(mylog(mylog(mydiv(Roof Area, Overall height))), mysqrt(mysqrt(myprod(Wall area, Glazing area))))), Overall height))))"
energyCooling,25,37.7128497,3.3726287640838706,3.0707662997664475,66,66,10,"mysqrt(-(-(-(myprod(mysquare(Overall height), -(mysqrt(+(-81.282, Surface Area)), Relative Compactness)), -(-(mysqrt(Surface Area), Overall height), -(myprod(Overall height, myprod(Glazing area, 8.375)), 8.375))), mydiv(mysquare(Overall height), -(mydiv(myprod(Glazing area, Overall height), +(Relative Compactness, 0.967)), +(Relative Compactness, 0.967)))), mysquare(mydiv(0.967, -(mydiv(mydiv(myprod(Glazing area, Overall height), mysqrt(Surface Area)), myprod(-(Glazing area, Relative Compactness), Relative Compactness)), mydiv(mylog(mysquare(+(-76.558, Roof Area))), -(67.039, myprod(-13.661, Overall height))))))))"
energyCooling,26,23.864158,3.51774882005259,3.077998152922989,48,48,10,"mydiv(-(mysquare(Wall area), myprod(mysquare(-(Glazing area, mysqrt(91.576))), mysquare(-(Glazing area, mysquare(mysquare(mylog(mylog(Wall area)))))))), +(myprod(mydiv(-(Wall area, Roof Area), Overall height), mysquare(myexp(mysqrt(myprod(-(mylog(Surface Area), Glazing area), mysquare(mydiv(32.294, Roof Area))))))), myprod(mydiv(-(Wall area, 91.576), Overall height), mysquare(-(Glazing area, mysqrt(91.576))))))"
energyCooling,27,19.5403374,4.000457597199492,3.629371837614016,28,28,10,"-(mylog(mysquare(-(mysquare(myexp(Overall height)), myprod(mylog(myprod(+(Glazing area, myexp(Overall height)), Overall height)), mysquare(-(myexp(+(Glazing area, Overall height)), myprod(Overall height, 3.728))))))), mysquare(mysquare(mysquare(Relative Compactness))))"
energyCooling,28,10.8355166,4.1297269530282,3.6906056549356294,21,21,10,"+(Overall height, +(Overall height, +(Overall height, +(Overall height, +(Overall height, mydiv(Overall height, +(-(mydiv(Orientation, -32.499), mydiv(Wall area, 35.602)), 6.163)))))))"
energyCooling,29,14.7282614,3.404452813753522,2.9551131385794283,38,38,10,"-(-(-(myprod(Overall height, mylog(Wall area)), myexp(-(Relative Compactness, myprod(myexp(mydiv(Wall area, mydiv(Roof Area, Glazing area))), mydiv(Wall area, mydiv(Roof Area, Glazing area)))))), -(Relative Compactness, myprod(Overall height, myprod(mydiv(mylog(Relative Compactness), -0.21), myprod(myexp(myprod(Relative Compactness, Glazing area)), Glazing area))))), Overall height)"
energyCooling,30,20.8636063,3.7175800259386307,3.2638441394704714,34,34,9,"-(mydiv(mysquare(mydiv(mydiv(mydiv(mydiv(mydiv(Overall height, 1.371), mydiv(7.503, Overall height)), mydiv(7.503, Overall height)), mydiv(7.503, Overall height)), mydiv(7.503, myprod(myexp(myprod(Glazing area, Glazing area)), mysqrt(mydiv(Wall area, Overall height)))))), mydiv(7.503, Overall height)), -17.307)"
energyHeating,1,5.189385599,5.999953804326349,6.534841979318453,5,5,5,mysquare(myexp(mysqrt(mysqrt(Overall height))))
energyHeating,2,18.141470699,4.204670545817154,4.626234360419304,43,43,10,"mysqrt(-(myexp(Overall height), myprod(mylog(0.588), +(+(mydiv(Wall area, mydiv(mysquare(mylog(0.442)), mysqrt(myprod(Glazing area, Glazing area distribution)))), mysqrt(Roof Area)), +(-2.595, +(mydiv(myprod(mydiv(Glazing area, Surface Area), myexp(Relative Compactness)), myexp(-0.651)), myprod(+(-2.595, Overall height), myprod(-(-0.132, Overall height), mysqrt(Roof Area)))))))))"
energyHeating,3,6.463598099,5.065615443736755,5.599334772163405,7,7,5,"mysqrt(myprod(Wall area, mysquare(mydiv(Overall height, 4.758))))"
energyHeating,4,13.367443,4.815666402280827,5.432544606949293,20,20,10,"+(Glazing area distribution, mysquare(mydiv(7.757, +(mydiv(Roof Area, mysquare(9.684)), mysquare(mydiv(Roof Area, +(-1.304, myprod(mysquare(89.378), mylog(Relative Compactness)))))))))"
energyHeating,5,13.236114201,3.9881577336407665,4.352556692876484,19,19,10,"myprod(myexp(mysqrt(mysqrt(myprod(myprod(0.117, mydiv(Wall area, -(Relative Compactness, Glazing area))), mylog(mysquare(myexp(+(0.95, -0.921)))))))), Overall height)"
energyHeating,6,14.4262859,3.4768567667040484,3.761443142414592,33,33,10,"myexp(mysqrt(mysqrt(+(myprod(mylog(-(+(mylog(Wall area), Glazing area), myprod(myprod(-0.281, Glazing area), Roof Area))), -(mysquare(Overall height), myprod(-0.281, Glazing area))), +(+(mylog(Wall area), -0.281), +(+(mylog(Wall area), -0.281), -0.281))))))"
energyHeating,7,20.609741501,3.401495244569447,3.4927349944250143,30,30,10,"myprod(Overall height, mylog(mylog(-(myprod(mysqrt(mysquare(mysquare(myprod(61.275, Wall area)))), mydiv(myexp(myprod(Glazing area, Wall area)), Surface Area)), mydiv(myexp(mydiv(Wall area, mysqrt(mysqrt(Roof Area)))), -(myexp(61.275), myexp(74.766)))))))"
energyHeating,8,18.3544491,2.9496567670933826,3.214987085394864,34,34,10,"+(myprod(mysqrt(mylog(myprod(mysquare(mysquare(myexp(Glazing area))), +(Overall height, mysquare(myexp(Glazing area)))))), +(Overall height, mysquare(mydiv(Overall height, myexp(Relative Compactness))))), mysquare(mysqrt(mylog(myprod(mysquare(mysquare(myexp(Glazing area))), mysqrt(myexp(mysqrt(mysqrt(Wall area)))))))))"
energyHeating,9,11.7333884,3.639403217704981,3.728214453298385,29,29,10,"myprod(Overall height, mysqrt(mylog(-(mysquare(myprod(myprod(Glazing area, mysquare(Overall height)), mydiv(Surface Area, +(Glazing area, -0.431)))), myprod(Overall height, myprod(-(Overall height, 1.555), -(-(myprod(-32.653, Overall height), -32.653), -32.653)))))))"
energyHeating,10,21.8545169,3.2076409455778094,3.2716168567059323,50,50,10,"myprod(mydiv(Surface Area, -(-(+(Roof Area, +(-(myprod(mysquare(Relative Compactness), 7.481), Orientation), myprod(Relative Compactness, 7.481))), -(mydiv(+(Roof Area, myexp(Orientation)), mydiv(Orientation, Glazing area)), myexp(mysqrt(Overall height)))), -(-(mydiv(+(Roof Area, myexp(Orientation)), mydiv(Orientation, Glazing area)), myprod(mysquare(Relative Compactness), 7.481)), -(myprod(mysquare(Relative Compactness), 7.481), Orientation)))), Overall height)"
energyHeating,11,6.170433101,3.9458850036882165,4.214317982957739,12,12,7,"+(Overall height, +(Overall height, +(Overall height, +(Overall height, mysquare(myprod(Glazing area, Overall height))))))"
energyHeating,12,13.236364501,2.710658107514062,2.9168468420551648,28,28,9,"+(myprod(Overall height, mysqrt(mysqrt(myexp(myprod(-(-0.948, mydiv(Relative Compactness, Glazing area distribution)), Relative Compactness))))), myprod(Overall height, mysqrt(myprod(myprod(mydiv(mylog(Overall height), -(Glazing area, Relative Compactness)), mydiv(Surface Area, Roof Area)), -0.948))))"
